ghn_ward_id,ma_xa,ten_xa,ghn_district_id,ten_huyen,ghn_province_id,ten_tinh,region,buu_cuc_ma,buu_cuc_ten,am_name,am_phone,nhan_vien,sl_lay,sl_giao
291415,17623,Xã Lam Sơn,1843,Huyện Đô Lương,235,Nghệ An,BTB,20391000,Bưu Cục Khối 9-Đô Lương-Nghệ An,,,,,
290719,16843,Xã Phà Đánh,3211,Huyện Kỳ Sơn,235,Nghệ An,BTB,20527002,Điểm xử lý hàng Thị Trấn Mường Xén-Kỳ Sơn-Nghệ An,,,,,
291613,17857,Xã Nghi Mỹ,1854,Huyện Nghi Lộc,235,Nghệ An,BTB,21399000,Bưu Cục Xóm 15 Xã Nghi Lâm-Nghi Lộc-Nghệ An,,,,,
291208,17419,Xã Diễn Hải,1847,Huyện Diễn Châu,235,Nghệ An,BTB,22035000,Bưu Cục Xóm Xuân Đình-Diễn Hồng-Diễn Châu-Nghệ An,,,,,
10705,,,,,,,XBG,20989000,Bưu Cục 827 Trần Hưng Đạo-Kinh Môn-Hải Dương,,,,,
20708,27481,Phường Tân Quy,1449,Quận 7,202,Hồ Chí Minh,HCM,21001000,Bưu Cục 20 Đường số 81-Q.7-HCM,,,,,
351309,21343,Xã Sơn Tinh,3270,Huyện Sơn Tây,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
351402,,Xã Trà Lãnh,2222,Huyện Tây Trà,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
540506,30853,Xã Tân Hội,1831,Huyện Tân Hiệp,219,Kiên Giang,TNB,22810000,Bưu Cục 729 Đông An-Xã Tân Hiệp-Kiên Giang,,,,,
90846,,Phường Bích Đào,1944,Huyện Hoa Lư,233,Ninh Bình,TNT,21626000,Bưu Cục 26 Phạm Thận Duật-Bích Đào-Ninh Bình,,,,,
350601,21289,Thị trấn Di Lăng,2210,Huyện Sơn Hà,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
351404,,Xã Trà Phong,2222,Huyện Tây Trà,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
20613,27349,Phường 13,1448,Quận 6,202,Hồ Chí Minh,HCM,21627000,Bưu Cục 116A Bà Hom-Phường 13-Quận 6-HCM,,,,,
1B1603,09577,Phường Phú Thịnh,1711,Thị xã Sơn Tây,201,Hà Nội,HNO,20934000,Bưu Cục 203 La Thành-Sơn Tây-HN,,,,,
450506,22795,Xã Phước Thắng,3129,Huyện Bác Ái,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
91468,,Xã Nghi Xuân,1617,Thành phố Vinh,235,Nghệ An,BTB,22923000,Bưu Cục Đường K34-Vinh Lộc-Nghệ An,,,,,
21002,,Phường 2,1452,Quận 10,202,Hồ Chí Minh,HCM,22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,,,,,
21014,27169,Phường 14,1452,Quận 10,202,Hồ Chí Minh,HCM,22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,,,,,
540505,30860,Xã Tân Hoà,1831,Huyện Tân Hiệp,219,Kiên Giang,TNB,22810000,Bưu Cục 729 Đông An-Xã Tân Hiệp-Kiên Giang,,,,,
290605,17158,Xã Quỳnh Bảng,1848,Huyện Quỳnh Lưu,235,Nghệ An,BTB,20862000,Bưu Cục Xóm 8 Quỳnh Hậu-Quỳnh Lưu-Nghệ An,,,,,
91474,,Xã Phú Nghĩa,1848,Huyện Quỳnh Lưu,235,Nghệ An,BTB,20862000,Bưu Cục Xóm 8 Quỳnh Hậu-Quỳnh Lưu-Nghệ An,,,,,
80402,02905,Thị trấn Phố Lu,2073,Huyện Bảo Thắng,269,Lào Cai,TBB,20982000,Bưu Cục Thôn Tả Hà 3-Bảo Thắng-Lào Cai,,,,,
450505,22789,Xã Phước Tân,3129,Huyện Bác Ái,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
450509,22807,Xã Phước Trung,3129,Huyện Bác Ái,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
420407,25015,Xã Gia Hiệp,3160,Huyện Di Linh,209,Lâm Đồng,NTB,20942000,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,,,,,
450107,,Phường Mỹ Bình,1665,Thành phố Phan Rang – Tháp Chàm,261,Ninh Thuận,NTB,22861000,Bưu Cục 95 Thống Nhất-Phan Rang-Ninh Thuận,,,,,
150422,,Xã Thanh Xá,3290,Huyện Thanh Ba,229,Phú Thọ,TNT,22118000,Bưu Cục Đồng Xuân-Thanh-Ba Phú Thọ,,,,,
450106,,Phường Kinh Dinh,1665,Thành phố Phan Rang – Tháp Chàm,261,Ninh Thuận,NTB,20150000,Bưu Cục 254A Đường 21 tháng 8-Phan Rang-Tháp Chàm-Ninh Thuận,,,,,
210416,10747,Xã Minh Hòa,1818,Thị xã Kinh Môn,225,Hải Dương,XBG,20989000,Bưu Cục 827 Trần Hưng Đạo-Kinh Môn-Hải Dương,,,,,
91434,,Phường Nam Bình,1944,Huyện Hoa Lư,233,Ninh Bình,TNT,21626000,Bưu Cục 26 Phạm Thận Duật-Bích Đào-Ninh Bình,,,,,
150101,07912,Phường Bạch Hạc,1602,Thành phố Việt Trì,229,Phú Thọ,TNT,22875000,Bưu Cục 1165 Đại Lộ Hùng Vương-Thanh Miếu-Phú Thọ,,,,,
540502,30871,Xã Tân An,1831,Huyện Tân Hiệp,219,Kiên Giang,TNB,22810000,Bưu Cục 729 Đông An-Xã Tân Hiệp-Kiên Giang,,,,,
290608,17173,Xã Quỳnh Đôi,1848,Huyện Quỳnh Lưu,235,Nghệ An,BTB,20862000,Bưu Cục Xóm 8 Quỳnh Hậu-Quỳnh Lưu-Nghệ An,,,,,
290611,17152,Xã Quỳnh Hoa,1848,Huyện Quỳnh Lưu,235,Nghệ An,BTB,20862000,Bưu Cục Xóm 8 Quỳnh Hậu-Quỳnh Lưu-Nghệ An,,,,,
1B1605,09586,Phường Sơn Lộc,1711,Thị xã Sơn Tây,201,Hà Nội,HNO,20934000,Bưu Cục 203 La Thành-Sơn Tây-HN,,,,,
450205,22828,Xã Ma Nới,1855,Huyện Ninh Sơn,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
150103,07888,Phường Dữu Lâu,1602,Thành phố Việt Trì,229,Phú Thọ,TNT,22875000,Bưu Cục 1165 Đại Lộ Hùng Vương-Thanh Miếu-Phú Thọ,,,,,
350609,21304,Xã Sơn Linh,2210,Huyện Sơn Hà,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
350610,21298,Xã Sơn Nham,2210,Huyện Sơn Hà,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
150119,07936,Xã Sông Lô,1602,Thành phố Việt Trì,229,Phú Thọ,TNT,22875000,Bưu Cục 1165 Đại Lộ Hùng Vương-Thanh Miếu-Phú Thọ,,,,,
351304,21335,Xã Sơn Liên,3270,Huyện Sơn Tây,242,Quảng Ngãi,TTB,21297000,Bưu cục Thị trấn Di Lăng-Sơn Hà-Quảng Ngãi,,,,,
450202,22825,Xã Hòa Sơn,1855,Huyện Ninh Sơn,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
90721,,Xã Sầm Dương,3267,Huyện Sơn Dương,228,Tuyên Quang,DBB,21622000,Bưu Cục Lõng Khu-Sơn Nam-Sơn Dương-Tuyên Quang,,,,,
150401,08152,Thị trấn Thanh Ba,3290,Huyện Thanh Ba,229,Phú Thọ,TNT,22118000,Bưu Cục Đồng Xuân-Thanh-Ba Phú Thọ,,,,,
170704,,Xã Phú Hải,1940,Huyện Hải Hà,230,Quảng Ninh,XBG,20841000,Bưu Cục Thôn 1-Hải Hà-Quảng Ninh,,,,,
351001,21400,Thị trấn Mộ Đức,3226,Huyện Mộ Đức,242,Quảng Ngãi,TTB,21596000,Bưu Cục KDC Nam Khang-Đức Thạnh-Mộ Đức-Quảng Ngãi,,,,,
800148,15307,Xã Yên Dương,1877,Huyện Hà Trung,234,Thanh Hóa,BTB,22419000,Bưu Cục 37 Nguyễn Hoàng QL1A-Xã Hà Trung-Thanh Hóa,,,,,
282114,,Xã Hà Ninh,1877,Huyện Hà Trung,234,Thanh Hóa,BTB,22419000,Bưu Cục 37 Nguyễn Hoàng QL1A-Xã Hà Trung-Thanh Hóa,,,,,
30213,11386,Phường Trại Cau,1588,Quận Lê Chân,224,Hải Phòng,XBG,21427000,Bưu Cục Vĩnh Niệm-Lê Chân-Hải Phòng,,,,,
450103,,Phường Đạo Long,1665,Thành phố Phan Rang – Tháp Chàm,261,Ninh Thuận,NTB,20150000,Bưu Cục 254A Đường 21 tháng 8-Phan Rang-Tháp Chàm-Ninh Thuận,,,,,
29074,16846,Xã Bảo Thắng,3211,Huyện Kỳ Sơn,235,Nghệ An,BTB,20527002,Điểm xử lý hàng Thị Trấn Mường Xén-Kỳ Sơn-Nghệ An,,,,,
280309,16513,Xã Quảng Minh,1712,Thành phố Sầm Sơn,234,Thanh Hóa,BTB,22093000,Bưu Cục 286 Lê Lợi-Trường Sơn-Sầm Sơn-Thanh Hóa,,,,,
21004,,Phường 4,1452,Quận 10,202,Hồ Chí Minh,HCM,22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,,,,,
21006,,Phường 6,1452,Quận 10,202,Hồ Chí Minh,HCM,22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,,,,,
80408,02920,Xã Phong Niên,2073,Huyện Bảo Thắng,269,Lào Cai,TBB,20982000,Bưu Cục Thôn Tả Hà 3-Bảo Thắng-Lào Cai,,,,,
421010,24925,Xã Nam Hà,1958,Huyện Lâm Hà,209,Lâm Đồng,NTB,21458000,Bưu Cục TDP Ba Đình-Lâm Hà-Lâm Đồng,,,,,
270802,14575,Xã Khánh An,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,21626000,Bưu Cục 26 Phạm Thận Duật-Bích Đào-Ninh Bình,,,,,
1B1601,09574,Phường Lê Lợi,1711,Thị xã Sơn Tây,201,Hà Nội,HNO,20934000,Bưu Cục 203 La Thành-Sơn Tây-HN,,,,,
450206,22822,Xã Mỹ Sơn,1855,Huyện Ninh Sơn,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
420405,25003,Xã Đinh Trang Thượng,3160,Huyện Di Linh,209,Lâm Đồng,NTB,20942000,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,,,,,
21007,,Phường 7,1452,Quận 10,202,Hồ Chí Minh,HCM,22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,,,,,
290616,17176,Xã Quỳnh Lương,1848,Huyện Quỳnh Lưu,235,Nghệ An,BTB,20862000,Bưu Cục Xóm 8 Quỳnh Hậu-Quỳnh Lưu-Nghệ An,,,,,
290625,17164,Xã Quỳnh Thanh,1848,Huyện Quỳnh Lưu,235,Nghệ An,BTB,20862000,Bưu Cục Xóm 8 Quỳnh Hậu-Quỳnh Lưu-Nghệ An,,,,,
450501,22783,Xã Phước Bình,3129,Huyện Bác Ái,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
450508,22792,Xã Phước Tiến,3129,Huyện Bác Ái,261,Ninh Thuận,NTB,20316000,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,,,,,
800317,01662,Xã Ngọc Động,3694,Huyện Quảng Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
61307,,Xã Mỹ Hưng,1997,Huyện Phục Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
400711,24511,Xã Hòa An,1954,Huyện Krông Pắc,210,Đắk Lắk,TNG,20275000,Bưu Cục 03 Trần Hưng Đạo-Krông Pắc-Đắk Lắk,,,,,
620108,,Xã Tà Lèng,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
360104,23305,Phường Nguyễn Trãi,1660,Thành phố Kon Tum,259,Kon Tum,TTB,22243000,Bưu Cục 463 Phạm Văn Đồng-Lê Lợi-TP.KonTum-KonTum,,,,,
141011,04033,Xã Phiêng Luông,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
291003,17278,Xã Giai Xuân,1845,Huyện Tân Kỳ,235,Nghệ An,BTB,20918000,Bưu Cục Xã Tân Phú-Tân Kỳ-Nghệ An,,,,,
61303,,Xã Cách Linh,1997,Huyện Phục Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
580611,29479,Xã Ngãi Xuyên,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
630406,24649,Xã Nam Dong,3152,Huyện Cư Jút,241,Đắk Nông,NTB,20673000,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,,,,,
630405,24646,Xã Ea Pô,3152,Huyện Cư Jút,241,Đắk Nông,NTB,20673000,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,,,,,
91290,,Phường Bình Minh,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
291020,17272,Xã Tân Phú,1845,Huyện Tân Kỳ,235,Nghệ An,BTB,20918000,Bưu Cục Xã Tân Phú-Tân Kỳ-Nghệ An,,,,,
580214,29284,Xã Tân Bình,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,22522000,Bưu Cục Khóm 3 TT Càng Long-Xã Càng Long-Trà Vinh,,,,,
800313,01642,Xã Phúc Sen,3694,Huyện Quảng Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
61304,,Xã Đại Sơn,1997,Huyện Phục Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
630404,24643,Xã Đắk Wil,3152,Huyện Cư Jút,241,Đắk Nông,NTB,20673000,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,,,,,
580605,29462,Xã Định An,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
800315,01659,Xã Tự Do,3694,Huyện Quảng Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
800323,01645,Xã Tiên Thành,3694,Huyện Quảng Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
360109,23308,Phường Trần Hưng Đạo,1660,Thành phố Kon Tum,259,Kon Tum,TTB,22243000,Bưu Cục 463 Phạm Văn Đồng-Lê Lợi-TP.KonTum-KonTum,,,,,
90792,,Thị Trấn Nông Trường,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
440707,25804,Xã Long Tân,1746,Huyện Dầu Tiếng,205,Bình Dương,HCM,20831000,Bưu Cục 04 Đường 13 tháng 3-Dầu Tiếng-Bình Dương,,,,,
580201,29266,Thị trấn Càng Long,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,22522000,Bưu Cục Khóm 3 TT Càng Long-Xã Càng Long-Trà Vinh,,,,,
580204,29287,Xã Bình Phú,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,22522000,Bưu Cục Khóm 3 TT Càng Long-Xã Càng Long-Trà Vinh,,,,,
580612,29503,Xã Ngọc Biên,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
141013,,Xã Tà Lại,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
440706,25792,Xã Long Hoà,1746,Huyện Dầu Tiếng,205,Bình Dương,HCM,20831000,Bưu Cục 04 Đường 13 tháng 3-Dầu Tiếng-Bình Dương,,,,,
580213,29281,Xã Tân An,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,22522000,Bưu Cục Khóm 3 TT Càng Long-Xã Càng Long-Trà Vinh,,,,,
21303,,Phường 4,1461,Quận Gò Vấp,202,Hồ Chí Minh,HCM,22477000,Bưu Cục 371 Nguyễn Kiệm-Q.Gò Vấp-HCM,,,,,
60903,,Xã Cai Bộ,3259,Huyện Quảng Uyên,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
350101,21031,Phường Chánh Lộ,1630,Thành phố Quảng Ngãi,242,Quảng Ngãi,TTB,21164000,Bưu cục 1056 Quang Trung -Chánh Lộ -Quảng Ngãi,,,,,
800205,03150,Xã Pá Khoang,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
20307,,Phường 7,1444,Quận 3,202,Hồ Chí Minh,HCM,20747000,Bưu Cục 195B Lý Chính Thắng-Q.3-HCM,,,,,
380902,23953,Xã AL Bá,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
380903,23956,Xã AYun,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
91295,,Phường Vân Sơn,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
91288,,Phường Mộc Lỵ,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
20308,,Phường 8,1444,Quận 3,202,Hồ Chí Minh,HCM,20747000,Bưu Cục 195B Lý Chính Thắng-Q.3-HCM,,,,,
620104,03124,Phường Noong Bua,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
620305,,Xã Mường Phăng,1923,Huyện Điện Biên,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
580203,29272,Xã An Trường A,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,22522000,Bưu Cục Khóm 3 TT Càng Long-Xã Càng Long-Trà Vinh,,,,,
800325,01651,Xã Mỹ Hưng,3694,Huyện Quảng Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
380914,23944,Xã Ia Tiêm,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
380912,23977,Xã Ia Ko,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
291116,17512,Xã Lăng Thành,1846,Huyện Yên Thành,235,Nghệ An,BTB,22738000,Bưu Cục Xóm Quỳ Lăng-Xã Giai Lạc-Nghệ An,,,,,
580603,29473,Xã An Quảng Hữu,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
630403,24652,Xã Đắk DRông,3152,Huyện Cư Jút,241,Đắk Nông,NTB,20673000,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,,,,,
360102,23302,Phường Lê Lợi,1660,Thành phố Kon Tum,259,Kon Tum,TTB,22243000,Bưu Cục 463 Phạm Văn Đồng-Lê Lợi-TP.KonTum-KonTum,,,,,
360108,23299,Phường Thống Nhất,1660,Thành phố Kon Tum,259,Kon Tum,TTB,22243000,Bưu Cục 463 Phạm Văn Đồng-Lê Lợi-TP.KonTum-KonTum,,,,,
580607,29489,Xã Hàm Tân,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
580608,29482,Xã Kim Sơn,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
400715,24526,Xã Tân Tiến,1954,Huyện Krông Pắc,210,Đắk Lắk,TNG,20275000,Bưu Cục 03 Trần Hưng Đạo-Krông Pắc-Đắk Lắk,,,,,
630407,24655,Xã Tâm Thắng,3152,Huyện Cư Jút,241,Đắk Nông,NTB,20673000,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,,,,,
620105,03133,Phường Tân Thanh,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
141009,04027,Xã Mường Sang,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
141004,04024,Xã Chiềng Khừa,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
141002,03982,Thị trấn NT Mộc Châu,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
291120,17509,Xã Mã Thành,1846,Huyện Yên Thành,235,Nghệ An,BTB,22738000,Bưu Cục Xóm Quỳ Lăng-Xã Giai Lạc-Nghệ An,,,,,
380910,23950,Xã Ia Glai,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
380909,23962,Xã Ia Blang,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
91287,,Phường Mộc Sơn,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
380911,23959,Xã Ia HLốp,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
141001,03979,Thị trấn Mộc Châu,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
360114,23327,Xã Đăk Năng,1660,Thành phố Kon Tum,259,Kon Tum,TTB,22243000,Bưu Cục 463 Phạm Văn Đồng-Lê Lợi-TP.KonTum-KonTum,,,,,
470306,23053,Xã Hòa Thắng,1780,Huyện Bắc Bình,258,Bình Thuận,NTB,20691000,Bưu Cục 371 Nguyễn Tất Thành-Bắc Bình-Bình Thuận,,,,,
580616,29467,Xã Tập Sơn,2033,Huyện Trà Cú,214,Trà Vinh,ĐCL,21497000,Bưu Cục Xoài Xiêm-Ngãi Xuyên-Trà Cú-Trà Vinh,,,,,
620103,03139,Phường Nam Thanh,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
620106,03130,Phường Thanh Bình,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
141005,03985,Xã Chiềng Sơn,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
291011,17296,Xã Nghĩa Hoàn,1845,Huyện Tân Kỳ,235,Nghệ An,BTB,20918000,Bưu Cục Xã Tân Phú-Tân Kỳ-Nghệ An,,,,,
291021,17275,Xã Tân Xuân,1845,Huyện Tân Kỳ,235,Nghệ An,BTB,20918000,Bưu Cục Xã Tân Phú-Tân Kỳ-Nghệ An,,,,,
20306,,Phường 6,1444,Quận 3,202,Hồ Chí Minh,HCM,20747000,Bưu Cục 195B Lý Chính Thắng-Q.3-HCM,,,,,
1A0908,00118,Phường Ngọc Thụy,1491,Quận Long Biên,201,Hà Nội,HNO,21696000,Bưu Cục TT1 Khu tái định cư Ngọc Thụy-Long Biên-HNO,,,,,
400701,24490,Thị trấn Phước An,1954,Huyện Krông Pắc,210,Đắk Lắk,TNG,20275000,Bưu Cục 03 Trần Hưng Đạo-Krông Pắc-Đắk Lắk,,,,,
400708,24532,Xã Ea Uy,1954,Huyện Krông Pắc,210,Đắk Lắk,TNG,20275000,Bưu Cục 03 Trần Hưng Đạo-Krông Pắc-Đắk Lắk,,,,,
380907,23965,Xã Dun,1796,Huyện Chư Sê,207,Gia Lai,TNG,20342000,Bưu Cục 56 Đường 17 Tháng 3-Chư Sê-Gia Lai,,,,,
91289,,Phường Thảo Nguyên,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
90795,27161,Phường Võ Thị Sáu,1444,Quận 3,202,Hồ Chí Minh,HCM,20747000,Bưu Cục 195B Lý Chính Thắng-Q.3-HCM,,,,,
440712,25810,Xã Thanh Tuyền,1746,Huyện Dầu Tiếng,205,Bình Dương,HCM,20831000,Bưu Cục 04 Đường 13 tháng 3-Dầu Tiếng-Bình Dương,,,,,
440704,25798,Xã Định Hiệp,1746,Huyện Dầu Tiếng,205,Bình Dương,HCM,20831000,Bưu Cục 04 Đường 13 tháng 3-Dầu Tiếng-Bình Dương,,,,,
800308,01653,Thị Trấn Quảng Uyên,3694,Huyện Quảng Hòa,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
60908,,Xã Hoàng Hải,3259,Huyện Quảng Uyên,246,Cao Bằng,DBB,20789000,Bưu Cục Ngã 4 Phố Hòa Bình-Quảng Hòa-Cao Bằng,,,,,
620107,03142,Phường Thanh Trường,1676,Thành phố Điện Biên Phủ,265,Điện Biên,TBB,22032000,Bưu Cục Tân Thanh-Điện Biên Phủ-Điện Biên,,,,,
91294,,Xã Chiềng Chung,1976,Huyện Mộc Châu,266,Sơn La,TBB,22731000,Bưu Cục 77 Hoàng Quốc Việt-Mộc Châu-Sơn La,,,,,
291019,17311,Xã Tân Long,1845,Huyện Tân Kỳ,235,Nghệ An,BTB,20918000,Bưu Cục Xã Tân Phú-Tân Kỳ-Nghệ An,,,,,
